CustomerKey;FullName;Sex;BirthDate;Age;YearlyIncome;TotalChildren;City;CountryRegionName;DateFirstPurchase
18343;Dalton Green;Male;1982-01-25;42;40000,00;0;Oakland;United States;2023-08-16
18344;Caleb Turner;Male;1981-08-20;43;60000,00;0;Woodland Hills;United States;2023-10-19
18345;Samantha Bryant;Female;1981-03-18;43;40000,00;0;Metchosin;Canada;2023-10-27
18346;Anna Flores;Female;1985-08-18;39;30000,00;0;Imperial Beach;United States;2023-02-20
18347;Alyssa Clark;Female;1980-05-01;44;30000,00;0;Palo Alto;United States;2023-07-18
18348;Katelyn Roberts;Female;1980-05-01;44;30000,00;0;San Gabriel;United States;2023-02-25
18349;Jacob Robinson;Male;1979-10-14;45;30000,00;0;Spring Valley;United States;2023-03-25
18350;Emma Ross;Female;1979-05-10;45;60000,00;0;West Covina;United States;2023-10-20
18351;Alexander Smith;Male;1977-08-12;47;70000,00;0;Burlingame;United States;2023-11-23
18352;Noah Thomas;Male;1978-05-22;46;80000,00;0;Chula Vista;United States;2023-11-09
18353;Robert Anderson;Male;1977-08-09;47;80000,00;0;Renton;United States;2023-11-07
18354;Alvin Nara;Male;1972-11-16;52;170000,00;0;Burlingame;United States;2023-04-23
18355;Edward Foster;Male;1974-01-20;50;90000,00;4;Haney;Canada;2023-08-09
18356;Alexander Lee;Male;1974-01-30;50;90000,00;4;Sooke;Canada;2023-11-14
18357;Trinity Reed;Female;1974-02-12;50;100000,00;2;Issaquah;United States;2023-10-31
18358;Oscar Coleman;Male;1985-02-21;39;30000,00;0;Downey;United States;2023-04-10
18359;Alexandria Bryant;Female;1984-09-08;40;60000,00;0;Newport Beach;United States;2024-01-11
18360;Eric Li;Male;1985-03-12;39;60000,00;0;Santa Cruz;United States;2023-09-29
18361;Marcus Simmons;Male;1985-06-24;39;60000,00;0;West Covina;United States;2023-10-07
18362;Erin Howard;Female;1984-05-12;40;40000,00;0;Cliffside;Canada;2023-11-30
18363;Lucas Ward;Male;1983-07-06;41;40000,00;0;Cliffside;Canada;2023-12-20
18364;Eduardo Gray;Male;1983-10-04;41;40000,00;0;Edmonds;United States;2023-03-10
18365;Daniel Lewis;Male;1984-03-19;40;40000,00;0;Renton;United States;2023-06-03
18366;Alexandria Richardson;Female;1983-11-22;41;60000,00;0;La Jolla;United States;2023-10-15
18367;Edwin Wu;Male;1951-04-24;73;10000,00;2;Rhodes;Australia;2024-01-16
18368;Austin Hughes;Male;1976-08-08;48;60000,00;1;Cliffside;Canada;2023-12-19
18369;Mandy He;Female;1977-02-12;47;60000,00;1;Chula Vista;United States;2023-10-12
18370;Tristan Flores;Male;1976-08-11;48;60000,00;1;Santa Cruz;United States;2023-10-14
18371;Jessica Morgan;Female;1977-05-06;47;60000,00;1;Lynnwood;United States;2023-10-10
18372;Jeremiah Thomas;Male;1977-09-19;47;50000,00;1;Westminster;Canada;2023-12-12
18373;Stephanie Roberts;Female;1983-08-08;41;50000,00;1;Beaverton;United States;2023-10-13
18374;Logan King;Male;1981-04-12;43;100000,00;5;Puyallup;United States;2023-03-17
18375;Michelle Morris;Female;1969-11-20;55;150000,00;2;Redwood City;United States;2023-12-20
18376;Abigail Diaz;Female;1967-07-23;57;70000,00;3;Novato;United States;2023-12-16
18377;Madison Robinson;Female;1967-07-02;57;70000,00;3;Metchosin;Canada;2023-10-06
18378;Dalton Foster;Male;1967-04-10;57;80000,00;3;Santa Monica;United States;2023-12-01
18379;Abigail Robinson;Female;1973-03-15;51;80000,00;3;Port Hammond;Canada;2023-10-25
18380;Kaitlyn Kelly;Female;1961-12-25;63;80000,00;2;Milwaukie;United States;2023-07-05
18381;Katherine Ward;Female;1962-05-05;62;90000,00;2;Chula Vista;United States;2023-12-09
18382;Isabella Garcia;Female;1968-08-05;56;80000,00;4;Langley;Canada;2023-08-07
18383;Natalie Torres;Female;1974-06-03;50;90000,00;0;Marysville;United States;2023-08-02
18384;Nicole Williams;Female;1974-01-22;50;90000,00;0;Port Orchard;United States;2023-02-09
18385;Miguel Gonzalez;Male;1979-12-13;45;110000,00;4;Burbank;United States;2024-01-14
18386;Kevin Shan;Male;1968-11-22;56;120000,00;4;El Cajon;United States;2023-12-10
18387;Carlos Green;Male;1974-08-09;50;130000,00;3;National City;United States;2023-04-03
18388;Julia Russell;Female;1969-05-15;55;150000,00;3;Spring Valley;United States;2023-12-19
18389;Marcus Gray;Male;1967-08-23;57;80000,00;5;Cliffside;Canada;2023-10-10
18390;Blake Thompson;Male;1973-03-31;51;80000,00;5;Cliffside;Canada;2023-06-06
18391;Jacqueline Russell;Female;1967-07-09;57;80000,00;5;N. Vancouver;Canada;2023-03-19
18392;Jasmine Gonzales;Female;1973-06-20;51;80000,00;5;Royal Oak;Canada;2023-10-19
18393;Angela Ross;Female;1968-01-18;56;100000,00;1;Lake Oswego;United States;2023-12-02
18394;Sean Wright;Male;1967-11-16;57;100000,00;1;Renton;United States;2023-12-16
18395;Xavier Howard;Male;1968-01-01;56;100000,00;1;Woodburn;United States;2023-12-06
18396;Luke Parker;Male;1973-09-07;51;100000,00;1;Yakima;United States;2023-09-13
18397;Louis Anand;Male;1967-12-10;57;100000,00;3;Byron;United States;2023-11-07
18398;Geoffrey Sanchez;Male;1967-07-20;57;110000,00;1;Colma;United States;2023-12-10
18399;Sara Torres;Female;1967-08-09;57;120000,00;1;Concord;United States;2023-12-03
18400;Jeremiah Jackson;Male;1973-06-20;51;120000,00;1;Grossmont;United States;2023-12-28
18401;Joshua Jones;Male;1967-03-24;57;70000,00;5;Metchosin;Canada;2023-10-27
18402;Kimberly Kelly;Female;1967-05-17;57;80000,00;5;Ballard;United States;2023-08-29
18403;Madeline Phillips;Female;1966-08-26;58;80000,00;5;Ballard;United States;2023-12-26
18404;Alicia Raji;Female;1967-02-04;57;80000,00;5;Chehalis;United States;2023-09-13
18405;Sheila Gutierrez;Female;1966-12-08;58;110000,00;1;Berkeley;United States;2023-07-22
18406;Zachary Ross;Male;1972-10-23;52;130000,00;1;Imperial Beach;United States;2023-12-24
18407;Maria Griffin;Female;1961-05-19;63;60000,00;2;Westminster;Canada;2023-04-06
18408;Cody West;Male;1961-06-03;63;60000,00;2;Burien;United States;2023-11-06
18409;Olivia Washington;Female;1961-03-11;63;60000,00;2;Bellflower;United States;2023-09-29
18410;Joshua Davis;Male;1961-05-20;63;60000,00;2;Imperial Beach;United States;2023-09-30
18411;Jack Powell;Male;1961-01-17;63;60000,00;2;Westminster;Canada;2023-06-19
18412;Mary Parker;Female;1960-09-23;64;70000,00;4;El Cajon;United States;2023-12-20
18413;Samuel Jackson;Male;1961-01-28;63;80000,00;3;Imperial Beach;United States;2023-12-24
18414;Gabrielle Griffin;Female;1941-04-03;83;40000,00;3;Beaverton;United States;2023-10-07
18415;Summer Mehta;Female;1941-05-19;83;70000,00;4;Burlingame;United States;2023-12-23
18416;Emma Peterson;Female;1965-11-19;59;100000,00;3;Portland;United States;2023-12-04
18417;Jonathan Roberts;Male;1976-12-04;48;110000,00;5;Beverly Hills;United States;2023-08-03
18418;Dawn Sun;Female;1971-12-20;53;110000,00;3;Concord;United States;2023-12-28
18419;Rachel Johnson;Female;1966-06-16;58;120000,00;1;El Cajon;United States;2024-01-16
18420;Riley Stewart;Female;1976-10-11;48;160000,00;1;San Carlos;United States;2023-12-07
18421;Megan Morgan;Female;1966-02-13;58;170000,00;1;San Diego;United States;2023-10-26
18422;Taylor Jones;Female;1965-10-31;59;170000,00;1;Torrance;United States;2023-12-08
18423;Christian Jones;Male;1960-02-01;64;80000,00;2;San Carlos;United States;2023-03-25
18424;Samuel Williams;Male;1960-01-09;64;60000,00;2;Fremont;United States;2023-03-08
18425;Garrett Brooks;Male;1960-03-13;64;60000,00;2;El Cajon;United States;2023-09-11
18426;Luke Gonzales;Male;1958-09-21;66;70000,00;3;Fremont;United States;2023-12-25
18427;Justin Diaz;Male;1964-04-19;60;70000,00;3;Lebanon;United States;2023-12-11
18428;Alexis Henderson;Female;1958-08-21;66;70000,00;3;Portland;United States;2023-12-08
18429;Faith Gonzales;Female;1958-09-11;66;70000,00;3;Tacoma;United States;2023-12-09
18430;Victoria Morgan;Female;1958-01-06;66;40000,00;3;W. Linn;United States;2023-10-22
18431;Cameron Hayes;Male;1958-02-24;66;40000,00;3;Lemon Grove;United States;2023-10-20
18432;Jordan Lopez;Female;1949-04-04;75;70000,00;5;Burlingame;United States;2023-12-07
18433;Seth Ross;Male;1944-01-24;80;70000,00;5;Oak Bay;Canada;2023-10-12
18434;Clayton Stone;Male;1943-08-01;81;80000,00;4;Burlingame;United States;2023-12-27
18435;Maria Phillips;Female;1945-02-15;79;70000,00;5;Walla Walla;United States;2023-12-07
18436;Richard Johnson;Male;1944-11-16;80;80000,00;4;Santa Monica;United States;2023-12-13
18437;Isabella Butler;Female;1951-12-05;73;70000,00;5;Long Beach;United States;2023-12-03
18438;Sheila Sanz;Female;1946-09-21;78;60000,00;3;Colma;United States;2023-10-23
18439;Angela Coleman;Female;1947-01-12;77;60000,00;3;Marysville;United States;2023-10-02
18440;Joe Ashe;Male;1947-05-04;77;60000,00;3;Colma;United States;2023-10-14
18441;Tabitha Munoz;Female;1952-08-17;72;70000,00;5;Beverly Hills;United States;2023-12-12
18442;Mason Hill;Male;1946-08-30;78;70000,00;5;Marysville;United States;2023-12-15
18443;Ross Lopez;Male;1969-07-31;55;10000,00;2;East Brisbane;Australia;2023-12-17
18444;Shannon Chow;Female;1958-07-10;66;20000,00;4;Hervey Bay;Australia;2023-12-29
18445;Colin Li;Male;1958-11-17;66;20000,00;4;Malabar;Australia;2023-06-11
18446;Larry Ramos;Male;1952-08-17;72;20000,00;4;Malabar;Australia;2023-09-22
18447;Renee Ortega;Female;1954-03-24;70;10000,00;2;Lane Cove;Australia;2023-05-17
18448;Jennifer Bailey;Female;1983-07-02;41;60000,00;0;Long Beach;United States;2023-10-13
18449;Derrick Ramos;Male;1983-03-13;41;40000,00;0;Cliffside;Canada;2023-02-18
18450;Willie Shen;Male;1954-02-20;70;10000,00;2;Newcastle;Australia;2023-10-29
18451;Dale Pal;Male;1953-11-05;71;20000,00;2;South Melbourne;Australia;2023-11-21
18452;Bruce Martinez;Male;1959-06-09;65;30000,00;3;Bendigo;Australia;2021-05-31
18453;Caroline Patterson;Female;1982-11-30;42;40000,00;0;Corvallis;United States;2023-11-04
18454;George Perez;Male;1983-05-23;41;60000,00;0;Burbank;United States;2023-01-29
18455;Alejandro Wu;Male;1983-03-25;41;60000,00;0;Coronado;United States;2023-11-16
18456;Timothy Bailey;Male;1983-03-05;41;60000,00;0;Grossmont;United States;2023-11-04
18457;Olivia White;Female;1961-01-12;63;30000,00;3;Wollongong;Australia;2021-06-07
18458;Gregory She;Male;1961-04-08;63;30000,00;3;Melbourne;Australia;2021-06-20
18459;Toni Sai;Female;1985-07-10;39;30000,00;0;Concord;United States;2023-06-01
18460;Faith Butler;Female;1985-10-07;39;70000,00;0;Santa Cruz;United States;2023-12-05
18461;Tina Martinez;Female;1958-01-11;66;30000,00;3;Springwood;Australia;2021-06-14
18462;Clarence Zhu;Male;1957-07-17;67;30000,00;3;Sunbury;Australia;2021-06-22
18463;Adriana Suri;Female;1958-01-08;66;30000,00;3;Lane Cove;Australia;2021-06-14
18464;Toni Suri;Female;1958-03-22;66;30000,00;3;Newcastle;Australia;2021-06-24
18465;Jamie Yang;Female;1963-02-18;61;30000,00;3;Sunbury;Australia;2021-06-04
18466;Joy Gutierrez;Female;1964-03-08;60;40000,00;2;Perth;Australia;2023-11-11
18467;Darren Townsend;Male;1970-05-20;54;40000,00;3;Gold Coast;Australia;2021-06-07
18468;Joel Sanchez;Male;1958-11-01;66;40000,00;3;Goulburn;Australia;2021-06-14
18469;Robyn Rubio;Female;1959-09-07;65;80000,00;2;Melbourne;Australia;2021-06-22
18470;Jennifer Taylor;Female;1960-04-17;64;80000,00;2;Melton;Australia;2021-06-10
18471;Paige Stewart;Female;1986-02-13;38;30000,00;0;Burien;United States;2023-07-18
18472;Hannah Ross;Female;1980-12-01;44;30000,00;0;Puyallup;United States;2024-01-04
18473;Nathaniel Rogers;Male;1980-11-23;44;60000,00;0;La Jolla;United States;2023-08-06
18474;James Smith;Male;1981-01-07;43;60000,00;0;Long Beach;United States;2023-10-02
18475;Natalie Brown;Female;1979-11-23;45;30000,00;0;Yakima;United States;2023-07-04
18476;Brooke Rogers;Female;1985-08-13;39;30000,00;0;Berkeley;United States;2023-07-04
18477;Angelica Hughes;Female;1979-02-07;45;60000,00;0;Lincoln Acres;United States;2023-02-23
18478;Eduardo Roberts;Male;1984-10-01;40;70000,00;0;Bellflower;United States;2023-12-07
18479;Stacey Chen;Female;1979-04-18;45;70000,00;0;Burien;United States;2023-12-18
18480;Heidi Suri;Female;1979-01-06;45;70000,00;0;Burlingame;United States;2023-12-18
18481;Tanya Romero;Female;1978-09-11;46;70000,00;0;Colma;United States;2023-12-04
18482;Sharon Nara;Female;1961-03-14;63;80000,00;2;Coffs Harbour;Australia;2021-06-21
18483;Byron Gill;Male;1971-09-03;53;80000,00;2;Perth;Australia;2021-06-27
18484;Dustin Sharma;Male;1972-06-10;52;80000,00;2;Darlinghurst;Australia;2021-06-07
18485;Devin Gonzalez;Male;1961-05-20;63;80000,00;2;Melbourne;Australia;2021-06-25
18486;Kari Torres;Female;1962-06-05;62;70000,00;2;St. Leonards;Australia;2021-06-02
18487;Tasha Nath;Female;1962-04-09;62;70000,00;2;Sunbury;Australia;2021-06-07
18488;Clayton Xu;Male;1961-11-20;63;70000,00;2;Townsville;Australia;2021-06-02
18489;Johnny Nara;Male;1973-03-12;51;70000,00;2;Silverwater;Australia;2021-06-15
18490;Brad Rai;Male;1968-11-19;56;70000,00;2;Hervey Bay;Australia;2021-06-18
18491;Michele Gonzalez;Female;1962-11-24;62;70000,00;2;Darlinghurst;Australia;2021-06-14
18492;Tamara Johnston;Female;1964-04-11;60;100000,00;1;St. Leonards;Australia;2023-07-01
18493;Kaitlin McDonald;Female;1969-08-30;55;100000,00;1;Malabar;Australia;2021-06-16
18494;Marcus Young;Male;1963-11-04;61;110000,00;5;Goulburn;Australia;2021-06-28
18495;Jeremy Phillips;Male;1969-08-30;55;120000,00;5;Melbourne;Australia;2021-06-07
18496;Vincent Zheng;Male;1969-02-01;55;130000,00;0;Hervey Bay;Australia;2021-06-10
18497;Fernando Evans;Male;1979-02-16;45;80000,00;0;Woodburn;United States;2023-12-10
18498;Zachary Russell;Male;1979-01-15;45;80000,00;0;Redwood City;United States;2023-09-08
18499;Darren Rodriguez;Male;1979-11-17;45;60000,00;0;Burien;United States;2024-01-18
18500;Jose Brown;Male;1979-12-23;45;60000,00;0;Corvallis;United States;2023-12-11
18501;Alexandra Powell;Female;1980-02-08;44;60000,00;0;Walla Walla;United States;2023-10-02
18502;Pamela Madan;Female;1980-04-02;44;60000,00;0;Chula Vista;United States;2023-10-04
18503;Timothy Peterson;Male;1971-11-13;53;150000,00;0;Santa Cruz;United States;2024-01-25
18504;Angel Adams;Male;1962-08-06;62;70000,00;2;Burlingame;United States;2023-07-09
18505;Carol Scott;Female;1963-05-04;61;60000,00;2;San Francisco;United States;2024-01-21
18506;Evan Bradley;Male;1962-07-17;62;60000,00;2;Langley;Canada;2023-06-24
18507;Edward Baker;Male;1963-01-10;61;60000,00;2;San Francisco;United States;2024-01-03
18508;Michele Chander;Female;1963-01-21;61;70000,00;3;Berkeley;United States;2023-12-13
18509;Xavier Foster;Male;1972-10-10;52;60000,00;2;Palo Alto;United States;2023-05-21
18510;Samuel Washington;Male;1961-08-25;63;60000,00;2;West Covina;United States;2023-05-01
18511;Mya Jenkins;Female;1961-11-20;63;70000,00;3;National City;United States;2023-12-15
18512;Alex Torres;Male;1961-12-06;63;70000,00;3;Lincoln Acres;United States;2023-12-06
18513;Edwin Xu;Male;1962-05-19;62;70000,00;3;Burlingame;United States;2023-12-05
18514;Anne Romero;Female;1962-06-16;62;70000,00;3;Bellflower;United States;2023-12-07
18515;Gabrielle Patterson;Female;1962-01-05;62;70000,00;3;Milwaukie;United States;2023-12-15
18516;Juan Brooks;Male;1938-02-04;86;70000,00;3;Renton;United States;2023-12-26
18517;Tristan Diaz;Male;1981-08-30;43;100000,00;3;Issaquah;United States;2023-09-16
18518;Stephanie Scott;Female;1970-11-09;54;100000,00;4;Lynnwood;United States;2023-12-22
18519;Alex Cook;Male;1976-08-20;48;100000,00;4;Bellflower;United States;2023-12-07
18520;Rafael Huang;Male;1971-05-27;53;110000,00;2;Chula Vista;United States;2023-04-16
18521;Meghan Rowe;Female;1976-03-16;48;110000,00;2;Chula Vista;United States;2023-03-18
18522;Jeremiah Smith;Male;1976-03-04;48;130000,00;1;Long Beach;United States;2023-03-24
18523;Samuel Foster;Male;1970-01-10;54;80000,00;4;Metchosin;Canada;2023-03-17
18524;Edward Alexander;Male;1975-03-22;49;80000,00;4;Port Hammond;Canada;2023-08-19
18525;Jack Lal;Male;1968-09-29;56;60000,00;3;Metchosin;Canada;2023-12-06
18526;Kevin Hernandez;Male;1973-12-20;51;70000,00;1;San Francisco;United States;2023-12-24
18527;Jonathan Baker;Male;1973-08-24;51;70000,00;1;Tacoma;United States;2023-11-29
18528;John Rodriguez;Male;1968-05-02;56;70000,00;1;Lakewood;United States;2023-12-05
18529;Albert Castro;Male;1966-08-19;58;40000,00;4;Chantilly;United States;2024-01-28
18530;Wyatt Evans;Male;1948-06-18;76;60000,00;3;Sedro Woolley;United States;2023-02-18
18531;Thomas Simmons;Male;1947-08-14;77;60000,00;3;Imperial Beach;United States;2023-09-09
18532;Marcus Russell;Male;1947-11-07;77;70000,00;5;Issaquah;United States;2023-12-16
18533;Lucas Martinez;Male;1959-02-19;65;70000,00;5;West Covina;United States;2023-12-23
18534;Hunter Collins;Male;1949-05-26;75;60000,00;3;Seattle;United States;2023-03-03
18535;Donald Kapoor;Male;1949-04-05;75;60000,00;4;Cliffside;Canada;2024-01-02
18536;Hailey Coleman;Female;1948-09-18;76;60000,00;4;National City;United States;2023-11-08
18537;Kathryn Carson;Female;1948-07-03;76;70000,00;5;Beverly Hills;United States;2023-12-06
18538;Ian Mitchell;Male;1949-03-13;75;70000,00;5;Issaquah;United States;2023-12-23
18539;Riley Russell;Female;1954-02-14;70;70000,00;5;Grossmont;United States;2023-12-26
18540;Victoria Perry;Female;1948-12-25;76;70000,00;5;Fremont;United States;2023-12-25
18541;Kayla Jones;Female;1949-01-02;75;80000,00;5;Westminster;Canada;2023-04-02
18542;Dustin She;Male;1948-12-30;76;90000,00;5;Burien;United States;2023-07-08
18543;Dalton Wilson;Male;1955-03-21;69;40000,00;4;Grossmont;United States;2023-10-09
18544;Riley Washington;Female;1950-05-31;74;40000,00;4;Victoria;Canada;2023-01-01
18545;Ian Clark;Male;1955-11-08;69;40000,00;4;Kirkland;United States;2023-10-05
18546;Pieter Wycoff;Female;1977-12-21;47;60000,00;1;Clarkston;United States;2023-04-13
18547;Ethan Johnson;Male;1983-03-03;41;70000,00;2;San Carlos;United States;2023-12-24
18548;Jordan Powell;Male;1981-02-03;43;50000,00;1;National City;United States;2023-10-06
18549;Sierra Collins;Female;1976-04-11;48;50000,00;1;Victoria;Canada;2023-02-20
18550;Julia Griffin;Female;1976-04-18;48;50000,00;1;Spring Valley;United States;2023-12-06
18551;Chloe Hall;Female;1975-10-03;49;50000,00;1;Everett;United States;2023-09-29
18552;Kelsey Goel;Female;1976-04-02;48;50000,00;1;Concord;United States;2023-03-17
18553;Alex Roberts;Male;1976-01-04;48;50000,00;1;Lake Oswego;United States;2023-10-05
18554;Isabelle Ross;Female;1976-05-17;48;60000,00;1;Port Hammond;Canada;2023-03-17
18555;Muniraju Pulipalyam;Female;1976-04-15;48;60000,00;1;Torrance;United States;2024-01-08
18556;Ruben Perez;Male;1975-04-02;49;50000,00;2;Concord;United States;2023-10-28
18557;Bailey Lopez;Female;1976-09-16;48;60000,00;1;Cliffside;Canada;2023-02-11
18558;Alexandra Price;Female;1977-03-21;47;60000,00;1;Renton;United States;2023-10-17
18559;Lucas Adams;Male;1982-12-13;42;60000,00;1;Sedro Woolley;United States;2023-10-20
18560;Anna Miller;Female;1982-10-29;42;70000,00;2;Burbank;United States;2023-12-05
18561;Carol Torres;Female;1977-01-15;47;70000,00;2;Colma;United States;2023-12-27
18562;Mary Wright;Female;1974-12-14;50;60000,00;1;Novato;United States;2023-10-10
18563;Evan Sanchez;Male;1980-06-04;44;60000,00;1;Palo Alto;United States;2023-11-25
18564;John Moore;Male;1978-05-03;46;40000,00;0;Grossmont;United States;2023-10-29
18565;Dalton Bryant;Male;1975-09-12;49;60000,00;2;Lebanon;United States;2023-11-22
18566;Bryce Peterson;Male;1976-03-16;48;70000,00;4;Daly City;United States;2023-12-15
18567;Madison Barnes;Female;1972-07-03;52;50000,00;2;San Gabriel;United States;2023-11-16
18568;Mya Bennett;Female;1972-12-17;52;50000,00;2;El Cajon;United States;2023-11-16
18569;Emma Bryant;Female;1971-10-03;53;60000,00;0;Salem;United States;2023-02-06
18570;Mason Peterson;Male;1971-10-20;53;60000,00;0;Langford;Canada;2023-03-09
18571;Cameron Kumar;Male;1972-05-05;52;60000,00;0;Vancouver;Canada;2023-03-19
18572;Danielle Watson;Female;1972-05-15;52;60000,00;0;Berkeley;United States;2023-05-12
18573;Andrea Phillips;Female;1971-12-15;53;60000,00;0;Sooke;Canada;2023-05-26
18574;Kaitlyn Taylor;Female;1972-04-18;52;60000,00;0;Los Angeles;United States;2023-03-29
18575;Erin Stewart;Female;1972-04-12;52;60000,00;0;Downey;United States;2023-10-15
18576;Emily Coleman;Female;1983-01-09;41;60000,00;0;Woodland Hills;United States;2023-11-16
18577;Isabelle Winston;Female;1971-12-20;53;60000,00;0;San Carlos;United States;2023-03-05
18578;Patrick Rogers;Male;1971-12-11;53;70000,00;0;Novato;United States;2023-12-10
18579;William Brown;Male;1977-03-11;47;70000,00;4;Beaverton;United States;2023-10-28
18580;Emma Anderson;Female;1980-10-06;44;60000,00;2;Langley;Canada;2023-04-13
